2.400000000000000000e+01,1.790000000000000000e+02,1.550000000000000000e+02,3.000000000000000000e+00
1.790000000000000000e+02,3.290000000000000000e+02,1.500000000000000000e+02,3.000000000000000000e+00
3.290000000000000000e+02,4.820000000000000000e+02,1.530000000000000000e+02,3.000000000000000000e+00
4.820000000000000000e+02,6.340000000000000000e+02,1.520000000000000000e+02,3.000000000000000000e+00
6.340000000000000000e+02,7.910000000000000000e+02,1.570000000000000000e+02,3.000000000000000000e+00
7.910000000000000000e+02,9.460000000000000000e+02,1.550000000000000000e+02,3.000000000000000000e+00
9.460000000000000000e+02,1.099000000000000000e+03,1.530000000000000000e+02,3.000000000000000000e+00
1.099000000000000000e+03,1.248000000000000000e+03,1.490000000000000000e+02,3.000000000000000000e+00
1.248000000000000000e+03,1.399000000000000000e+03,1.510000000000000000e+02,3.000000000000000000e+00
1.399000000000000000e+03,1.556000000000000000e+03,1.570000000000000000e+02,3.000000000000000000e+00
1.556000000000000000e+03,1.710000000000000000e+03,1.540000000000000000e+02,3.000000000000000000e+00
1.710000000000000000e+03,1.863000000000000000e+03,1.530000000000000000e+02,3.000000000000000000e+00
1.863000000000000000e+03,2.015000000000000000e+03,1.520000000000000000e+02,3.000000000000000000e+00
2.015000000000000000e+03,2.167000000000000000e+03,1.520000000000000000e+02,3.000000000000000000e+00
2.167000000000000000e+03,2.319000000000000000e+03,1.520000000000000000e+02,3.000000000000000000e+00
2.319000000000000000e+03,2.474000000000000000e+03,1.550000000000000000e+02,3.000000000000000000e+00
2.474000000000000000e+03,2.629000000000000000e+03,1.550000000000000000e+02,3.000000000000000000e+00
2.629000000000000000e+03,2.783000000000000000e+03,1.540000000000000000e+02,3.000000000000000000e+00
2.783000000000000000e+03,2.898000000000000000e+03,1.150000000000000000e+02,3.000000000000000000e+00
2.898000000000000000e+03,3.084000000000000000e+03,1.860000000000000000e+02,3.000000000000000000e+00
3.084000000000000000e+03,3.244000000000000000e+03,1.600000000000000000e+02,3.000000000000000000e+00
3.244000000000000000e+03,3.398000000000000000e+03,1.540000000000000000e+02,3.000000000000000000e+00
3.398000000000000000e+03,3.552000000000000000e+03,1.540000000000000000e+02,3.000000000000000000e+00
