1.620000000000000000e+02,4.310000000000000000e+02,2.690000000000000000e+02,5.000000000000000000e+00
4.310000000000000000e+02,7.030000000000000000e+02,2.720000000000000000e+02,5.000000000000000000e+00
7.030000000000000000e+02,9.620000000000000000e+02,2.590000000000000000e+02,5.000000000000000000e+00
9.620000000000000000e+02,1.243000000000000000e+03,2.810000000000000000e+02,5.000000000000000000e+00
1.243000000000000000e+03,1.521000000000000000e+03,2.780000000000000000e+02,5.000000000000000000e+00
1.521000000000000000e+03,1.803000000000000000e+03,2.820000000000000000e+02,5.000000000000000000e+00
1.803000000000000000e+03,2.081000000000000000e+03,2.780000000000000000e+02,5.000000000000000000e+00
2.081000000000000000e+03,2.348000000000000000e+03,2.670000000000000000e+02,5.000000000000000000e+00
2.348000000000000000e+03,2.614000000000000000e+03,2.660000000000000000e+02,5.000000000000000000e+00
2.614000000000000000e+03,2.878000000000000000e+03,2.640000000000000000e+02,5.000000000000000000e+00
2.878000000000000000e+03,3.154000000000000000e+03,2.760000000000000000e+02,5.000000000000000000e+00
3.154000000000000000e+03,3.418000000000000000e+03,2.640000000000000000e+02,5.000000000000000000e+00
3.418000000000000000e+03,3.691000000000000000e+03,2.730000000000000000e+02,5.000000000000000000e+00
3.691000000000000000e+03,3.951000000000000000e+03,2.600000000000000000e+02,5.000000000000000000e+00
3.951000000000000000e+03,4.225000000000000000e+03,2.740000000000000000e+02,5.000000000000000000e+00
4.225000000000000000e+03,4.485000000000000000e+03,2.600000000000000000e+02,5.000000000000000000e+00
4.485000000000000000e+03,4.753000000000000000e+03,2.680000000000000000e+02,5.000000000000000000e+00
4.753000000000000000e+03,5.021000000000000000e+03,2.680000000000000000e+02,5.000000000000000000e+00
5.021000000000000000e+03,5.298000000000000000e+03,2.770000000000000000e+02,5.000000000000000000e+00
5.298000000000000000e+03,5.589000000000000000e+03,2.910000000000000000e+02,5.000000000000000000e+00
5.589000000000000000e+03,5.871000000000000000e+03,2.820000000000000000e+02,5.000000000000000000e+00
5.871000000000000000e+03,6.143000000000000000e+03,2.720000000000000000e+02,5.000000000000000000e+00
6.143000000000000000e+03,6.418000000000000000e+03,2.750000000000000000e+02,5.000000000000000000e+00
6.418000000000000000e+03,6.709000000000000000e+03,2.910000000000000000e+02,5.000000000000000000e+00
6.709000000000000000e+03,6.994000000000000000e+03,2.850000000000000000e+02,5.000000000000000000e+00
6.994000000000000000e+03,7.281000000000000000e+03,2.870000000000000000e+02,5.000000000000000000e+00
7.281000000000000000e+03,7.562000000000000000e+03,2.810000000000000000e+02,5.000000000000000000e+00
7.562000000000000000e+03,7.848000000000000000e+03,2.860000000000000000e+02,5.000000000000000000e+00
7.848000000000000000e+03,8.124000000000000000e+03,2.760000000000000000e+02,5.000000000000000000e+00
8.124000000000000000e+03,8.393000000000000000e+03,2.690000000000000000e+02,5.000000000000000000e+00
8.393000000000000000e+03,8.672000000000000000e+03,2.790000000000000000e+02,5.000000000000000000e+00
8.672000000000000000e+03,8.956000000000000000e+03,2.840000000000000000e+02,5.000000000000000000e+00
8.956000000000000000e+03,9.257000000000000000e+03,3.010000000000000000e+02,5.000000000000000000e+00
9.257000000000000000e+03,9.565000000000000000e+03,3.080000000000000000e+02,5.000000000000000000e+00
9.565000000000000000e+03,9.877000000000000000e+03,3.120000000000000000e+02,5.000000000000000000e+00
9.877000000000000000e+03,1.019200000000000000e+04,3.150000000000000000e+02,5.000000000000000000e+00
1.019200000000000000e+04,1.048200000000000000e+04,2.900000000000000000e+02,5.000000000000000000e+00
1.048200000000000000e+04,1.067300000000000000e+04,1.910000000000000000e+02,5.000000000000000000e+00
1.067300000000000000e+04,1.075700000000000000e+04,8.400000000000000000e+01,5.000000000000000000e+00
1.075700000000000000e+04,1.101500000000000000e+04,2.580000000000000000e+02,5.000000000000000000e+00
1.101500000000000000e+04,1.127600000000000000e+04,2.610000000000000000e+02,5.000000000000000000e+00
1.127600000000000000e+04,1.154900000000000000e+04,2.730000000000000000e+02,5.000000000000000000e+00
1.154900000000000000e+04,1.180000000000000000e+04,2.510000000000000000e+02,5.000000000000000000e+00
1.180000000000000000e+04,1.185500000000000000e+04,5.500000000000000000e+01,5.000000000000000000e+00
1.185500000000000000e+04,1.208000000000000000e+04,2.250000000000000000e+02,5.000000000000000000e+00
1.208000000000000000e+04,1.233900000000000000e+04,2.590000000000000000e+02,5.000000000000000000e+00
1.233900000000000000e+04,1.259200000000000000e+04,2.530000000000000000e+02,5.000000000000000000e+00
1.259200000000000000e+04,1.279200000000000000e+04,2.000000000000000000e+02,5.000000000000000000e+00
1.279200000000000000e+04,1.310300000000000000e+04,3.110000000000000000e+02,5.000000000000000000e+00
1.310300000000000000e+04,1.322200000000000000e+04,1.190000000000000000e+02,5.000000000000000000e+00
1.322200000000000000e+04,1.333400000000000000e+04,1.120000000000000000e+02,5.000000000000000000e+00
1.333400000000000000e+04,1.359800000000000000e+04,2.640000000000000000e+02,5.000000000000000000e+00
1.359800000000000000e+04,1.384400000000000000e+04,2.460000000000000000e+02,5.000000000000000000e+00
1.384400000000000000e+04,1.397700000000000000e+04,1.330000000000000000e+02,5.000000000000000000e+00
1.397700000000000000e+04,1.408300000000000000e+04,1.060000000000000000e+02,5.000000000000000000e+00
1.408300000000000000e+04,1.433000000000000000e+04,2.470000000000000000e+02,5.000000000000000000e+00
1.433000000000000000e+04,1.458100000000000000e+04,2.510000000000000000e+02,5.000000000000000000e+00
1.458100000000000000e+04,1.483000000000000000e+04,2.490000000000000000e+02,5.000000000000000000e+00
1.483000000000000000e+04,1.509800000000000000e+04,2.680000000000000000e+02,5.000000000000000000e+00
1.509800000000000000e+04,1.539100000000000000e+04,2.930000000000000000e+02,5.000000000000000000e+00
1.539100000000000000e+04,1.569100000000000000e+04,3.000000000000000000e+02,5.000000000000000000e+00
1.569100000000000000e+04,1.599300000000000000e+04,3.020000000000000000e+02,5.000000000000000000e+00
1.599300000000000000e+04,1.632000000000000000e+04,3.270000000000000000e+02,5.000000000000000000e+00
1.632000000000000000e+04,1.664000000000000000e+04,3.200000000000000000e+02,5.000000000000000000e+00
1.664000000000000000e+04,1.696000000000000000e+04,3.200000000000000000e+02,5.000000000000000000e+00
1.696000000000000000e+04,1.726800000000000000e+04,3.080000000000000000e+02,5.000000000000000000e+00
1.726800000000000000e+04,1.758700000000000000e+04,3.190000000000000000e+02,5.000000000000000000e+00
1.758700000000000000e+04,1.789000000000000000e+04,3.030000000000000000e+02,5.000000000000000000e+00
1.789000000000000000e+04,1.820400000000000000e+04,3.140000000000000000e+02,5.000000000000000000e+00
1.820400000000000000e+04,1.852700000000000000e+04,3.230000000000000000e+02,5.000000000000000000e+00
1.852700000000000000e+04,1.884900000000000000e+04,3.220000000000000000e+02,5.000000000000000000e+00
1.884900000000000000e+04,1.916300000000000000e+04,3.140000000000000000e+02,5.000000000000000000e+00
1.916300000000000000e+04,1.948100000000000000e+04,3.180000000000000000e+02,5.000000000000000000e+00
1.948100000000000000e+04,1.980000000000000000e+04,3.190000000000000000e+02,5.000000000000000000e+00
1.980000000000000000e+04,2.011700000000000000e+04,3.170000000000000000e+02,5.000000000000000000e+00
2.011700000000000000e+04,2.042600000000000000e+04,3.090000000000000000e+02,5.000000000000000000e+00
2.042600000000000000e+04,2.070400000000000000e+04,2.780000000000000000e+02,5.000000000000000000e+00
2.070400000000000000e+04,2.100300000000000000e+04,2.990000000000000000e+02,5.000000000000000000e+00
2.100300000000000000e+04,2.131200000000000000e+04,3.090000000000000000e+02,5.000000000000000000e+00
2.131200000000000000e+04,2.162500000000000000e+04,3.130000000000000000e+02,5.000000000000000000e+00
2.162500000000000000e+04,2.193500000000000000e+04,3.100000000000000000e+02,5.000000000000000000e+00
2.193500000000000000e+04,2.226100000000000000e+04,3.260000000000000000e+02,5.000000000000000000e+00
2.226100000000000000e+04,2.258000000000000000e+04,3.190000000000000000e+02,5.000000000000000000e+00
2.258000000000000000e+04,2.289600000000000000e+04,3.160000000000000000e+02,5.000000000000000000e+00
2.289600000000000000e+04,2.321700000000000000e+04,3.210000000000000000e+02,5.000000000000000000e+00
2.321700000000000000e+04,2.354000000000000000e+04,3.230000000000000000e+02,5.000000000000000000e+00
2.354000000000000000e+04,2.384500000000000000e+04,3.050000000000000000e+02,5.000000000000000000e+00
2.384500000000000000e+04,2.415900000000000000e+04,3.140000000000000000e+02,5.000000000000000000e+00
2.415900000000000000e+04,2.448500000000000000e+04,3.260000000000000000e+02,5.000000000000000000e+00
2.448500000000000000e+04,2.480100000000000000e+04,3.160000000000000000e+02,5.000000000000000000e+00
2.480100000000000000e+04,2.512500000000000000e+04,3.240000000000000000e+02,5.000000000000000000e+00
2.512500000000000000e+04,2.543800000000000000e+04,3.130000000000000000e+02,5.000000000000000000e+00
2.543800000000000000e+04,2.574900000000000000e+04,3.110000000000000000e+02,5.000000000000000000e+00
2.574900000000000000e+04,2.604600000000000000e+04,2.970000000000000000e+02,5.000000000000000000e+00
2.604600000000000000e+04,2.636500000000000000e+04,3.190000000000000000e+02,5.000000000000000000e+00
2.636500000000000000e+04,2.668600000000000000e+04,3.210000000000000000e+02,5.000000000000000000e+00
2.668600000000000000e+04,2.702000000000000000e+04,3.340000000000000000e+02,5.000000000000000000e+00
2.702000000000000000e+04,2.734400000000000000e+04,3.240000000000000000e+02,5.000000000000000000e+00
2.734400000000000000e+04,2.766900000000000000e+04,3.250000000000000000e+02,5.000000000000000000e+00
2.766900000000000000e+04,2.801000000000000000e+04,3.410000000000000000e+02,5.000000000000000000e+00
2.801000000000000000e+04,2.835000000000000000e+04,3.400000000000000000e+02,5.000000000000000000e+00
2.835000000000000000e+04,2.865600000000000000e+04,3.060000000000000000e+02,5.000000000000000000e+00
2.865600000000000000e+04,2.893500000000000000e+04,2.790000000000000000e+02,5.000000000000000000e+00
2.893500000000000000e+04,2.920200000000000000e+04,2.670000000000000000e+02,5.000000000000000000e+00
2.920200000000000000e+04,2.946400000000000000e+04,2.620000000000000000e+02,5.000000000000000000e+00
2.946400000000000000e+04,2.972100000000000000e+04,2.570000000000000000e+02,5.000000000000000000e+00
2.972100000000000000e+04,2.999200000000000000e+04,2.710000000000000000e+02,5.000000000000000000e+00
2.999200000000000000e+04,3.025200000000000000e+04,2.600000000000000000e+02,5.000000000000000000e+00
3.025200000000000000e+04,3.051400000000000000e+04,2.620000000000000000e+02,5.000000000000000000e+00
3.051400000000000000e+04,3.077200000000000000e+04,2.580000000000000000e+02,5.000000000000000000e+00
